L,Vgs,Vds,W,id,gm,gds,cgg,vth,vdsat,V_star,gm_id,id_over_w,gm_over_gds,ft,K
2.8e-07,0.8,0.8,1e-05,9.8082e-05,0.000821909,3.0674e-05,6.29203e-15,0.640553,0.179665,0.23866875773352036,8.379814848799983,9.8082,26.79497294125318,20789932680.186935,3.351925939519994
2.8e-07,0.85,0.8,1e-05,0.000144495,0.000989999,3.85769e-05,6.45278e-15,0.639468,0.212458,0.2919093857670563,6.851441226340013,14.449499999999999,25.66300039661041,24417884153.19185,2.7405764905360055
2.8e-07,0.9,0.8,1e-05,0.000205229,0.00114797,4.73498e-05,6.58705e-15,0.633006,0.247983,0.3575511555180014,5.593605192248658,20.522899999999996,24.244452986073856,27737014296.415405,2.2374420768994634
2.8e-07,0.95,0.8,1e-05,0.000244607,0.00122437,5.24689e-05,6.64922e-15,0.649196,0.269,0.3995638573307088,5.005457734243092,24.460699999999996,23.335156635645117,29306375435.528362,2.002183093697237
2.8e-07,1.0,0.8,1e-05,0.000316103,0.0013379,6.13316e-05,6.73067e-15,0.643713,0.302086,0.4725360639808655,4.232481184930228,31.610299999999995,21.81420344487996,31636285594.546566,1.6929924739720916
2.8e-07,1.05,0.8,1e-05,0.000395028,0.00143354,7.08206e-05,6.79253e-15,0.637153,0.334511,0.551122396305649,3.6289579472847495,39.5028,20.241850535013825,33589101133.150043,1.4515831789138998
2.8e-07,1.1,0.8,1e-05,0.0004658,0.00150005,7.93845e-05,6.83287e-15,0.638839,0.361416,0.6210459651344955,3.220373550880206,46.58,18.896006147295754,34939984572.36821,1.2881494203520825
2.8e-07,1.15,0.8,1e-05,0.00053122,0.00154954,8.75595e-05,6.86185e-15,0.645532,0.385015,0.6856486441137369,2.916945898121306,53.12199999999999,17.69699461509031,35940300431.89745,1.1667783592485224
2.8e-07,1.2,0.8,1e-05,0.000603232,0.00159517,9.70178e-05,6.88739e-15,0.649481,0.409417,0.756323150510604,2.644372314466076,60.32319999999999,16.44203434833608,36861451227.80889,1.0577489257864303
2.8e-07,1.25,0.8,1e-05,0.000702821,0.0016489,0.000111086,6.91546e-15,0.638911,0.440089,0.8524725574625507,2.34611657875903,70.28209999999999,14.84345462074429,37948391815.47232,0.9384466315036121
2.8e-07,1.3,0.8,1e-05,0.000797778,0.00168876,0.000125972,6.9375e-15,0.632554,0.467872,0.9448092091238541,2.116829493919361,79.77779999999998,13.40583621757216,38742270514.71989,0.8467317975677445
2.8e-07,1.35,0.8,1e-05,0.000854595,0.00170433,0.000136038,6.94947e-15,0.647735,0.485467,1.0028515604372392,1.9943130956768995,85.45949999999999,12.528337670356812,39032119594.704346,0.7977252382707599
2.8e-07,1.4,0.8,1e-05,0.00095607,0.0017333,0.000155476,6.96956e-15,0.639494,0.512975,1.1031789072866787,1.8129425669668537,95.607,11.148344439013096,39581159048.94745,0.7251770267867416
2.8e-07,1.45,0.8,1e-05,0.00103972,0.0017496,0.000173991,6.98614e-15,0.641289,0.535665,1.1885230909922269,1.682760743277036,103.972,10.05569253582082,39858561155.88581,0.6731042973108144
2.8e-07,1.5,0.8,1e-05,0.00113228,0.00176336,0.00019728,7.00553e-15,0.638869,0.559703,1.2842301061609653,1.5573533048362596,113.228,8.938361719383616,40060846281.51254,0.6229413219345039
2.8e-07,1.55,0.8,1e-05,0.00122561,0.00177202,0.000224482,7.02744e-15,0.63637,0.583368,1.3832913849730817,1.4458269759548306,122.56099999999999,7.8938177671260945,40132074020.93798,0.5783307903819322
2.8e-07,1.6,0.8,1e-05,0.00129976,0.00177274,0.000250036,7.04786e-15,0.643648,0.602909,1.4663853695409366,1.3638979503908413,129.976,7.089939048776977,40032057080.692085,0.5455591801563366
2.8e-07,1.65,0.8,1e-05,0.00139442,0.00177237,0.000286629,7.07821e-15,0.640647,0.62616,1.5735089174382324,1.2710445920167524,139.44199999999998,6.18349852945794,39852087814.26131,0.508417836806701
2.8e-07,1.7,0.8,1e-05,0.00148142,0.00176644,0.000326289,7.11237e-15,0.641387,0.647726,1.6772944453250607,1.1923964844541048,148.142,5.4137283205992235,39527985421.91247,0.47695859378164196
2.8e-07,1.75,0.8,1e-05,0.00157068,0.00175612,0.000373366,7.15483e-15,0.640805,0.669548,1.7888071430198393,1.118063513892072,157.06799999999998,4.7034813025288855,39063846193.7655,0.4472254055568289
2.8e-07,1.8,0.8,1e-05,0.00166712,0.00174097,0.00043181,7.21003e-15,0.636362,0.692512,1.9151622371436612,1.0442979509573396,166.712,4.031796391931637,38430350674.64311,0.4177191803829359
2.8e-07,0.3,1.2,1e-05,8.0073e-09,2.19186e-07,7.07335e-09,3.2323e-15,0.623555,0.0488312,0.07306397306397307,27.37327188940092,0.0008007299999999999,30.987580142365356,10792480.696884625,16.42396313364055
2.8e-07,0.35,1.2,1e-05,2.35617e-08,6.37465e-07,2.06582e-08,3.4147e-15,0.633826,0.0488938,0.07392311734761908,27.055136089501183,0.00235617,30.857722357223768,29711455.11994467,16.233081653700708
2.8e-07,0.4,1.2,1e-05,9.22724e-08,2.43004e-06,7.943e-08,3.71173e-15,0.632768,0.0491454,0.07594311204753831,26.335502273702645,0.00922724,30.593478534558727,104197470.69722995,15.801301364221587
2.8e-07,0.45,1.2,1e-05,2.97298e-07,7.50831e-06,2.48291e-07,4.02632e-15,0.637439,0.0498912,0.07919172223842649,25.255164851428532,0.029729799999999997,30.239960369083054,296793263.02089965,15.15309891085712
2.8e-07,0.5,1.2,1e-05,1.12584e-06,2.62072e-05,8.80924e-07,4.44994e-15,0.63275,0.052746,0.085918373576727,23.277908050877567,0.11258399999999999,29.74967193537694,937317227.782379,13.96674483052654
