L,Vgs,Vds,W,id,gm,gds,cgg,vth,vdsat,V_star,gm_id,id_over_w,gm_over_gds,ft,K
7e-07,0.3,2.8,1e-05,4.31739e-12,1.16753e-10,1.49024e-13,1.17274e-14,0.792171,0.0395636,0.07395767132322081,27.042495581821427,4.3173899999999995e-07,783.4509877603608,1584.4788333993943,37.85949381454999
7e-07,0.35,2.8,1e-05,1.66575e-11,4.49758e-10,5.74897e-13,1.16912e-14,0.792207,0.0395643,0.07407316823714086,27.00033018159988,1.6657499999999997e-06,782.3279648354401,6122.657117757344,37.80046225423983
7e-07,0.4,2.8,1e-05,6.93907e-11,1.86731e-09,2.3942e-12,1.17928e-14,0.789316,0.0395672,0.0743215641752039,26.910090257051735,6.939069999999999e-06,779.9306657756243,25201.107182766355,37.67412635987243
7e-07,0.45,2.8,1e-05,2.58304e-10,6.90848e-09,8.9068e-12,1.20852e-14,0.790327,0.039578,0.07477882254852009,26.745540138751238,2.58304e-05,775.641083217317,90980.59951440581,37.443756194251726
7e-07,0.5,2.8,1e-05,9.23861e-10,2.44332e-08,3.18118e-11,1.26377e-14,0.79241,0.039616,0.07562341404318713,26.446835617046286,9.238609999999999e-05,768.0546212411746,307703.5026589409,37.0255698638648
7e-07,0.55,2.8,1e-05,3.84042e-09,9.92012e-08,1.31692e-10,1.36705e-14,0.788019,0.0397808,0.07742688596508913,25.830820587331594,0.00038404199999999997,753.2819001913556,1154922.0102152613,36.163148822264226
7e-07,0.6,2.8,1e-05,1.38406e-08,3.44579e-07,4.69486e-10,1.5016e-14,0.787541,0.040337,0.08033339234253974,24.896247272517087,0.0013840599999999999,733.9494681417551,3652201.0612454857,34.85474618152392
7e-07,0.65,2.8,1e-05,4.57667e-08,1.08363e-06,1.50996e-09,1.65588e-14,0.788327,0.0420254,0.08446923765491911,23.677258792965194,0.00457667,717.6547723118493,10415312.159254933,33.14816231015127
7e-07,0.7,2.8,1e-05,1.41964e-07,3.16493e-06,4.39726e-09,1.81103e-14,0.789092,0.0465056,0.08971067290587786,22.293891409089625,0.0141964,719.7504809813385,27813689.118337754,31.211447972725473
7e-07,0.75,2.8,1e-05,4.34224e-07,8.88674e-06,1.19304e-08,1.95394e-14,0.786964,0.0570443,0.09772402478299128,20.46579645528575,0.04342239999999999,744.8819821632134,72385467.25961237,28.652115037400055
7e-07,0.8,2.8,1e-05,1.06739e-06,1.93715e-05,2.55229e-08,2.05371e-14,0.790458,0.0733877,0.11020210102470125,18.14847431585456,0.106739,758.9850683112028,150121973.4093251,25.40786404219638
7e-07,0.85,2.8,1e-05,2.50092e-06,3.77365e-05,5.13438e-08,2.13416e-14,0.789297,0.0990103,0.13254647357333088,15.089047230619132,0.250092,734.9767644778922,281419879.9521736,21.12466612286678
7e-07,0.9,2.8,1e-05,5.04129e-06,6.11975e-05,9.09468e-08,2.18862e-14,0.787706,0.131064,0.1647547693941746,12.139254040136553,0.5041289999999999,672.8933838243896,445024016.4974397,16.99495565619117
7e-07,0.95,2.8,1e-05,8.5183e-06,8.4306e-05,1.39963e-07,2.2232e-14,0.789843,0.164224,0.20208051621474152,9.89704518507214,0.8518299999999999,602.3449054392947,603531694.5081563,13.855863259100994
7e-07,1.0,2.8,1e-05,1.35923e-05,0.000109151,2.06738e-07,2.2495e-14,0.787519,0.202415,0.24905497888246558,8.030355421819706,1.35923,527.9677659646509,772256999.0408299,11.242497590547588
7e-07,1.05,2.8,1e-05,1.92119e-05,0.000130234,2.77288e-07,2.26634e-14,0.790477,0.237557,0.295036626380208,6.7788193775732735,1.92119,469.6705230662704,914575256.0794009,9.490347128602583
7e-07,1.1,2.8,1e-05,2.68385e-05,0.000153315,3.70283e-07,2.28054e-14,0.786902,0.277931,0.350109252193197,5.71250256161857,2.6838499999999996,414.0481739642382,1069958873.7813822,7.997503586265998
7e-07,1.15,2.8,1e-05,3.50731e-05,0.000173886,4.68695e-07,2.29063e-14,0.786608,0.315951,0.4034033792254696,4.957816674317354,3.50731,371.0003307054694,1208174887.8901136,6.940943344044295
7e-07,1.2,2.8,1e-05,4.38219e-05,0.000192606,5.72124e-07,2.29825e-14,0.788735,0.352162,0.45504189900626146,4.395199660443751,4.38219,336.65079598129074,1333806024.982382,6.153279524621251
7e-07,1.25,2.8,1e-05,5.36843e-05,0.00021116,6.88247e-07,2.30466e-14,0.789814,0.389151,0.5084703542337563,3.9333659934096192,5.368429999999999,306.8084568476143,1458226279.9408424,5.506712390773467
7e-07,1.3,2.8,1e-05,6.47154e-05,0.000229616,8.18199e-07,2.31014e-14,0.789775,0.426959,0.5636837154205281,3.548089017451797,6.471539999999999,280.63588442420485,1581918040.1615765,4.967324624432516
7e-07,1.35,2.8,1e-05,7.70243e-05,0.000248091,9.63854e-07,2.31492e-14,0.78838,0.465761,0.620935866274875,3.22094455905474,7.702429999999999,257.3947921573184,1705670562.5512502,4.509322382676635
7e-07,1.4,2.8,1e-05,8.843e-05,0.000263359,1.09957e-06,2.3185e-14,0.793295,0.499816,0.6715547978235032,2.9781635191677034,8.843,239.51089971534327,1807845014.351454,4.169428926834785
7e-07,1.45,2.8,1e-05,0.000102472,0.000280808,1.26844e-06,2.3221e-14,0.791851,0.538624,0.7298367567875559,2.7403388242641893,10.2472,221.3805934849106,1924636374.8223138,3.836474353969865
7e-07,1.5,2.8,1e-05,0.000119327,0.000300092,1.47396e-06,2.32558e-14,0.784666,0.581707,0.7952694507017848,2.5148709009696044,11.932699999999999,203.5957556514424,2053729615.0780907,3.5208192613574463
7e-07,1.55,2.8,1e-05,0.000132238,0.000313072,1.63323e-06,2.32779e-14,0.791683,0.614178,0.8447769203250369,2.367488921490041,13.223799999999997,191.68886194840897,2140526264.9837768,3.3144844900860573
7e-07,1.6,2.8,1e-05,0.000150057,0.000330348,1.8567e-06,2.33034e-14,0.786932,0.655429,0.9084783319408622,2.2014834362942084,15.005699999999997,177.92211989012765,2256173654.510563,3.0820768108118917
7e-07,1.65,2.8,1e-05,0.000165602,0.000343904,2.05483e-06,2.33219e-14,0.790346,0.690599,0.9630710896064016,2.076689895049577,16.5602,167.3637235197072,2346893758.6163726,2.9073658530694075
7e-07,1.7,2.8,1e-05,0.000181472,0.000356788,2.26048e-06,2.3338e-14,0.79444,0.725276,1.0172539435182797,1.966077411391289,18.1472,157.83727349943376,2433137965.372833,2.7525083759478046
7e-07,1.75,2.8,1e-05,0.000203343,0.000374104,2.54956e-06,2.33563e-14,0.785941,0.769324,1.0870934285653189,1.8397682733115965,20.3343,146.73276957592682,2549226582.5687466,2.5756755826362348
7e-07,1.8,2.8,1e-05,0.000221418,0.000386894,2.79363e-06,2.33687e-14,0.788086,0.805479,1.1445925757442608,1.7473466475173653,22.1418,138.49149672648133,2634981515.984875,2.4462853065243113
1e-06,0.3,0.3,1e-05,3.29223e-12,8.90254e-11,2.11686e-13,1.67177e-14,0.781653,0.0374442,0.07396158849047575,27.041063352195927,3.2922299999999996e-07,420.5540281360128,847.5347966965085,4.056159502829389
1e-06,0.35,0.3,1e-05,1.21121e-11,3.26964e-10,7.78679e-13,1.66975e-14,0.783425,0.0374451,0.07408827883192033,26.994823358459723,1.2112099999999998e-06,419.89574651428893,3116.5106640574018,4.049223503768959
1e-06,0.4,0.3,1e-05,4.22667e-11,1.1374e-09,2.71646e-12,1.68485e-14,0.787025,0.037448,0.07432161069104977,26.9100734147686,4.22667e-06,418.70669915993614,10744.151246266538,4.036511012215289
1e-06,0.45,0.3,1e-05,1.61547e-10,4.31917e-09,1.03818e-11,1.72959e-14,0.787055,0.0374592,0.0748046499674706,26.736305842881638,1.61547e-05,416.032865206419,39744.52069879114,4.010445876432246
1e-06,0.5,0.3,1e-05,6.58964e-10,1.73858e-08,4.23467e-11,1.8227e-14,0.784191,0.0375059,0.0758048522357326,26.383535367637688,6.58964e-05,410.55855592053217,151809.7333410366,3.957530305145653
1e-06,0.55,0.3,1e-05,2.55639e-09,6.58457e-08,1.64147e-10,1.9714e-14,0.782266,0.0376828,0.07764789500301462,25.757298377790555,0.000255639,401.138613559797,531585.0987291271,3.8635947566685833
1e-06,0.6,0.3,1e-05,8.7944e-09,2.18439e-07,5.62966e-10,2.16154e-14,0.783466,0.0382538,0.08052041988838989,24.838419903575,0.0008794399999999999,388.0145515004458,1608373.965508412,3.7257629855362504
1e-06,0.65,0.3,1e-05,2.81651e-08,6.66942e-07,1.78846e-09,2.37776e-14,0.785491,0.0399304,0.08446041784742901,23.67973129866395,0.00281651,372.9141272379589,4464164.425997362,3.551959694799592
1e-06,0.7,0.3,1e-05,8.94437e-08,1.99749e-06,5.58496e-09,2.60343e-14,0.785294,0.0445296,0.08955609289658521,22.332372207321477,0.00894437,357.6552025439753,12211213.947624099,3.3498558310982216
1e-06,0.75,0.3,1e-05,2.74211e-07,5.62371e-06,1.68128e-08,2.8065e-14,0.783174,0.0550439,0.09751960894142835,20.5086958582989,0.027421099999999997,334.4897934906738,31891724.390355345,3.076304378744835
1e-06,0.8,0.3,1e-05,7.01882e-07,1.26342e-05,4.3381e-08,2.95517e-14,0.784503,0.0720137,0.11110826170236343,18.00046161605512,0.07018819999999999,291.23809962886975,68043306.54451771,2.7000692424082677
1e-06,0.85,0.3,1e-05,1.60566e-06,2.398e-05,1.05703e-07,3.07005e-14,0.784285,0.0966714,0.1339165971643036,14.934668609792856,0.160566,226.86205689526315,124315093.7393088,2.2402002914689283
1e-06,0.9,0.3,1e-05,3.08959e-06,3.7519e-05,2.31919e-07,3.1507e-14,0.785789,0.125714,0.16469468802473416,12.143682495088344,0.308959,161.77630983231214,189524052.11111248,1.8215523742632513
1e-06,0.95,0.3,1e-05,5.5259e-06,5.33292e-05,5.29376e-07,3.22029e-14,0.782251,0.161405,0.2072373108915941,9.650771819975027,0.5525899999999999,100.73973886235869,263566504.60475004,1.4476157729962538
1e-06,1.0,0.3,1e-05,8.47402e-06,6.71341e-05,1.13147e-06,3.27594e-14,0.783337,0.195773,0.25245054301763187,7.922343822648519,0.847402,59.33352187861809,326157495.71193653,1.1883515733972778
1e-06,1.05,0.3,1e-05,1.2079e-05,7.96721e-05,2.51867e-06,3.3317e-14,0.784281,0.231043,0.3032178140151948,6.5959185363026736,1.2079,31.632607685802427,380592746.69123256,0.989387780445401
1e-06,1.1,0.3,1e-05,1.63626e-05,9.03655e-05,5.83352e-06,3.39383e-14,0.784042,0.267552,0.36214263186725026,5.522685881216921,1.63626,15.490732867976797,423772434.38742274,0.8284028821825381
1e-06,1.15,0.3,1e-05,2.09266e-05,9.76069e-05,1.23352e-05,3.46037e-14,0.785542,0.302983,0.4287934562003301,4.664250284327124,2.09266,7.912875348595888,448929467.5100153,0.6996375426490686
1e-06,1.2,0.3,1e-05,2.60593e-05,0.000101854,2.34285e-05,3.53585e-14,0.784297,0.340525,0.5116990987099181,3.9085470446251436,2.60593,4.347440083658792,458463101.4800376,0.5862820566937714
1e-06,1.25,0.3,1e-05,3.0944e-05,0.000103366,3.66906e-05,3.60669e-14,0.786583,0.375558,0.5987268540912872,3.3404214064115823,3.0944,2.817233841910462,456130408.97989166,0.5010632109617373
1e-06,1.3,0.3,1e-05,3.66481e-05,0.000103779,5.3841e-05,3.6832e-14,0.781973,0.415716,0.7062719818074947,2.831770269127185,3.6648099999999997,1.9275087758399732,448439966.31010556,0.4247655403690778
1e-06,1.35,0.3,1e-05,4.15783e-05,0.000103276,6.95474e-05,3.74305e-14,0.784143,0.450967,0.8051880398156396,2.483891837809627,4.15783,1.4849728386683039,439130813.180657,0.372583775671444
1e-06,1.4,0.3,1e-05,4.66699e-05,0.000102452,8.61384e-05,3.79692e-14,0.784601,0.487544,0.9110588373091789,2.195247900681167,4.666989999999999,1.189388240320229,429446557.4637038,0.3292871851021751
1e-06,1.45,0.3,1e-05,5.1678e-05,0.000101417,0.000102697,3.84244e-14,0.785374,0.523959,1.0191190825995642,1.9624791981113818,5.1678,0.987536150033594,420072060.0334878,0.2943718797167073
1e-06,1.5,0.3,1e-05,5.69466e-05,0.000100264,0.000120222,3.88277e-14,0.783422,0.562459,1.1359331365195884,1.76066701084876,5.69466,0.8339904509989852,410982654.5009309,0.264100051627314
1e-06,1.55,0.3,1e-05,6.23098e-05,9.90238e-05,0.000138148,3.91716e-14,0.780142,0.602022,1.2584812943958927,1.5892171054954438,6.23098,0.7167950314155833,402335550.59643275,0.23838256582431655
1e-06,1.6,0.3,1e-05,6.6819e-05,9.77178e-05,0.000153414,3.94231e-14,0.783667,0.636639,1.367591165580887,1.4624253580568403,6.6819,0.6369549063318863,394496396.73351943,0.219363803708526
1e-06,1.65,0.3,1e-05,7.16561e-05,9.63826e-05,0.000169769,3.96523e-14,0.783801,0.673845,1.4869094629113553,1.3450718082619624,7.165609999999999,0.5677279126342265,386856934.353087,0.20176077123929437
1e-06,1.7,0.3,1e-05,7.63525e-05,9.50256e-05,0.000185705,3.98441e-14,0.784566,0.710669,1.606988011651597,1.2445643561114568,7.635249999999999,0.511701892786947,379574239.6056934,0.1866846534167185
1e-06,1.75,0.3,1e-05,8.09884e-05,9.36558e-05,0.00020147,4.00078e-14,0.785266,0.74763,1.7294903252121065,1.1564100537854802,8.09884,0.46486226237156897,372571936.4530399,0.17346150806782204
1e-06,1.8,0.3,1e-05,8.58386e-05,9.22742e-05,0.000217944,4.01547e-14,0.783524,0.786498,1.860511388882266,1.0749732637764362,8.58386,0.4233849062144404,365732904.2391095,0.16124598956646544
1e-06,0.3,0.5,1e-05,3.06041e-12,8.27631e-11,1.43475e-13,1.6722e-14,0.784718,0.0374443,0.07395590546994978,27.043141278456154,3.06041e-07,576.8468374281233,787.7141771683317,6.760785319614039
1e-06,0.35,0.5,1e-05,1.26405e-11,3.41207e-10,5.92673e-13,1.66978e-14,0.782253,0.0374451,0.07409285272576471,26.99315691626122,1.26405e-06,575.708696026308,3252.211708581749,6.748289229065306
1e-06,0.4,0.5,1e-05,4.75803e-11,1.27991e-09,2.2307e-12,1.68701e-14,0.783063,0.0374484,0.07434944644545319,26.89999852880289,4.7580299999999996e-06,573.7705652934056,12074.85451851191,6.724999632200722
1e-06,0.45,0.5,1e-05,1.72417e-10,4.60813e-09,8.08149e-12,1.7318e-14,0.785042,0.03746,0.0748316562249763,26.726656884181953,1.72417e-05,570.2079690750097,42349.38606710103,6.681664221045488
1e-06,0.5,0.5,1e-05,6.54237e-10,1.7265e-08,3.06516e-11,1.82044e-14,0.784863,0.0375048,0.0757876629018245,26.38951939434792,6.54237e-05,563.2658654034374,150942.08501689552,6.59737984858698
1e-06,0.55,0.5,1e-05,2.36182e-09,6.0957e-08,1.10476e-10,1.95844e-14,0.785715,0.0376627,0.07749134635890875,25.80933348011279,0.00023618199999999998,551.7668995981028,495374.270646671,6.452333370028198
1e-06,0.6,0.5,1e-05,9.33333e-09,2.31408e-07,4.34057e-10,2.1679e-14,0.781521,0.0382929,0.08066557768097904,24.79372314061541,0.0009333329999999998,533.1281375487551,1698866.5100331805,6.198430785153852
1e-06,0.65,0.5,1e-05,3.13049e-08,7.37954e-07,1.43177e-09,2.3929e-14,0.78151,0.04016,0.08484241565192412,23.573114752003676,0.00313049,515.413788527487,4908229.6324307965,5.893278688000919
1e-06,0.7,0.5,1e-05,9.44175e-08,2.10253e-06,4.16669e-09,2.60669e-14,0.783351,0.0447992,0.08981322501938141,22.268435406571875,0.00944175,504.60437421550444,12837278.023048492,5.567108851642969
1e-06,0.75,0.5,1e-05,2.64833e-07,5.45358e-06,1.10666e-08,2.79133e-14,0.785317,0.054463,0.09712262403778803,20.592524345530958,0.026483299999999998,492.7963421466394,31095005.411294922,5.148131086382739
1e-06,0.8,0.5,1e-05,7.26258e-07,1.30137e-05,2.86474e-08,2.9469e-14,0.783155,0.0725856,0.11161437561953941,17.918838759779582,0.0726258,454.27159183730464,70283846.85313375,4.479709689944896
1e-06,0.85,0.5,1e-05,1.60068e-06,2.39965e-05,6.13217e-08,3.05077e-14,0.785121,0.09621,0.1334094555456004,14.991441137516555,0.160068,391.3215060900138,125186808.31084174,3.7478602843791387
1e-06,0.9,0.5,1e-05,3.14717e-06,3.81585e-05,1.20798e-07,3.12507e-14,0.785121,0.12614,0.16495250075343634,12.12470251050944,0.31471699999999997,315.88685243133165,194335291.56057584,3.03117562762736
1e-06,0.95,0.5,1e-05,5.39441e-06,5.30046e-05,2.13535e-07,3.17612e-14,0.785791,0.15897,0.2035449753417628,9.825838228833181,0.539441,248.2244128597185,265605332.8151542,2.4564595572082952
1e-06,1.0,0.5,1e-05,8.5651e-06,6.84329e-05,3.59894e-07,3.21465e-14,0.783682,0.195527,0.2503211174741974,7.989737422797164,0.85651,190.14737672759202,338806224.7869399,1.997434355699291
1e-06,1.05,0.5,1e-05,1.22265e-05,8.21194e-05,5.56081e-07,3.24167e-14,0.785028,0.230503,0.297773729471964,6.716509221772379,1.22265,147.67524874973253,403178251.75729144,1.6791273054430949
1e-06,1.1,0.5,1e-05,1.69313e-05,9.62835e-05,8.6386e-07,3.2653e-14,0.782436,0.268722,0.3516968120186741,5.686716318298062,1.69313,111.45729632116316,469298225.68182105,1.4216790795745156
1e-06,1.15,0.5,1e-05,2.15009e-05,0.000107672,1.24602e-06,3.28301e-14,0.787388,0.301635,0.39937773980236274,5.007790371565841,2.1500899999999996,86.41273815829601,521976205.75601524,1.2519475928914603
1e-06,1.2,0.5,1e-05,2.75461e-05,0.000120623,1.94192e-06,3.30298e-14,0.784619,0.340289,0.45673047428765656,4.3789501962165245,2.75461,62.1153291587707,581225036.1968191,1.0947375490541311
1e-06,1.25,0.5,1e-05,3.42219e-05,0.000132712,3.12296e-06,3.32368e-14,0.782115,0.378832,0.5157318102356984,3.8779845654390903,3.4221899999999996,42.4955811153521,635493513.4432801,0.9694961413597726
1e-06,1.3,0.5,1e-05,4.03639e-05,0.000141931,4.86772e-06,3.34336e-14,0.787047,0.411992,0.5687820137954358,3.5162855918283418,4.03639,29.157593288028075,675638286.872362,0.8790713979570854
1e-06,1.35,0.5,1e-05,4.80733e-05,0.000151361,8.49315e-06,3.37005e-14,0.784728,0.450537,0.635213826547129,3.1485460744321694,4.807329999999999,17.821538533995042,714821778.35143,0.7871365186080423
1e-06,1.4,0.5,1e-05,5.63784e-05,0.000158505,1.50129e-05,3.4028e-14,0.781504,0.489822,0.7113769281726129,2.811449065599591,5.63784,10.557920188637771,741355773.3272855,0.7028622663998978
1e-06,1.45,0.5,1e-05,6.34784e-05,0.00016188,2.32317e-05,3.43542e-14,0.786698,0.522984,0.7842648875710404,2.5501587941725057,6.34784,6.968065186792185,749952034.6192318,0.6375396985431264
1e-06,1.5,0.5,1e-05,7.1701e-05,0.000163703,3.52963e-05,3.47778e-14,0.786288,0.560345,0.8759888334361619,2.2831341264417513,7.170099999999999,4.637964885837891,749160143.7978405,0.5707835316104378
1e-06,1.55,0.5,1e-05,8.03809e-05,0.000163923,5.01279e-05,3.52727e-14,0.783672,0.599414,0.9807153358589092,2.0393277507467573,8.038089999999999,3.270095096742533,739641585.0346802,0.5098319376866893
1e-06,1.6,0.5,1e-05,8.85414e-05,0.000163019,6.53504e-05,3.57715e-14,0.783758,0.636572,1.0862709254749447,1.841161309850533,8.85414,2.4945371413181863,725305890.664291,0.46029032746263326
1e-06,1.65,0.5,1e-05,9.66328e-05,0.00016157,8.11134e-05,3.6275e-14,0.78389,0.673779,1.196172556786532,1.6719995695043508,9.663279999999999,1.9919026942527378,708881162.1049631,0.4179998923760877
1e-06,1.7,0.5,1e-05,0.000104356,0.000159802,9.65738e-05,3.67478e-14,0.78555,0.709939,1.3060662569930288,1.5313158802560467,10.435599999999999,1.6547138043651592,692103424.313049,0.3828289700640117
1e-06,1.75,0.5,1e-05,0.0001124,0.000157873,0.000112843,3.7211e-14,0.785009,0.747821,1.423929360942023,1.404564056939502,11.239999999999998,1.3990500075325896,675237653.6708713,0.3511410142348755
1e-06,1.8,0.5,1e-05,0.000120868,0.000155833,0.000130044,3.76552e-14,0.781701,0.787856,1.551250377006154,1.2892825230830327,12.086799999999998,1.1983098028359631,658649861.0242231,0.3223206307707582
1e-06,0.3,0.8,1e-05,3.07503e-12,8.3159e-11,1.16225e-13,1.67222e-14,0.785,0.0374443,0.07395543476953786,27.04331339856847,3.07503e-07,715.5001075500109,791.4727674934475,10.81732535942739
1e-06,0.35,0.8,1e-05,1.30028e-11,3.50977e-10,4.9151e-13,1.66981e-14,0.781674,0.0374451,0.0740948837103286,26.992417017873073,1.30028e-06,714.0790624809262,3345.2742804010127,10.796966807149229
1e-06,0.4,0.8,1e-05,4.66471e-11,1.25495e-09,1.76303e-12,1.68618e-14,0.784251,0.0374483,0.07434096975975138,26.903065785440038,4.664709999999999e-06,711.8143196655758,11845.206077238141,10.761226314176017
1e-06,0.45,0.8,1e-05,1.77085e-10,4.73243e-09,6.6918e-12,1.73234e-14,0.784515,0.0374602,0.07483893052829095,26.724059067679367,1.7708499999999998e-05,707.1983621746018,43478.16406342741,10.689623627071747
1e-06,0.5,0.8,1e-05,6.78471e-10,1.78989e-08,2.56234e-11,1.82224e-14,0.783967,0.0375062,0.07581147444815044,26.38123073793869,6.78471e-05,698.5372745225069,156329.48518897212,10.552492295175478
1e-06,0.55,0.8,1e-05,2.42995e-09,6.2691e-08,9.15793e-11,1.96009e-14,0.785102,0.0376661,0.0775214943133783,25.7992962818165,0.00024299499999999997,684.5542606243987,509036.9593933958,10.3197185127266
1e-06,0.6,0.8,1e-05,8.47848e-09,2.10998e-07,3.17377e-10,2.14873e-14,0.785838,0.0382084,0.08036550109479712,24.886300374595443,0.000847848,664.818181531743,1562847.5742649722,9.954520149838178
1e-06,0.65,0.8,1e-05,2.92373e-08,6.91554e-07,1.07205e-09,2.37642e-14,0.784878,0.0399646,0.08455536371707777,23.653141705971482,0.00292373,645.0762557716524,4631514.52668184,9.461256682388594
1e-06,0.7,0.8,1e-05,9.46094e-08,2.10671e-06,3.30193e-09,2.60345e-14,0.783776,0.0447395,0.08981720312715087,22.26744911182187,0.00946094,638.0238224311236,12878807.357972184,8.906979644728748
1e-06,0.75,0.8,1e-05,2.77319e-07,5.6861e-06,8.93e-09,2.79515e-14,0.783627,0.0549199,0.097542779761172,20.503824115909833,0.0277319,636.7413213885778,32376470.740920022,8.201529646363934
1e-06,0.8,0.8,1e-05,7.02925e-07,1.26824e-05,2.07668e-08,2.9382e-14,0.785497,0.0715953,0.11085046994259762,18.042323149695914,0.0702925,610.7055492420595,68697387.86565426,7.216929259878365
1e-06,0.85,0.8,1e-05,1.64e-06,2.44784e-05,4.5078e-08,3.04892e-14,0.784158,0.0967418,0.13399568599254855,14.925853658536585,0.16399999999999998,543.0232042237899,127778307.03923525,5.970341463414634
1e-06,0.9,0.8,1e-05,3.13934e-06,3.82165e-05,8.29217e-08,3.11914e-14,0.786077,0.12553,0.16429238679627908,12.173418616651908,0.313934,460.87453585732084,195000701.56105268,4.869367446660764
1e-06,0.95,0.8,1e-05,5.52508e-06,5.39822e-05,1.43563e-07,3.17107e-14,0.784351,0.15996,0.20470006780012673,9.770392464905486,0.552508,376.01749754463196,270934856.9717891,3.908156985962194
1e-06,1.0,0.8,1e-05,8.73256e-06,6.95223e-05,2.27668e-07,3.20695e-14,0.78251,0.196362,0.25121608462320727,7.9612736700349025,0.873256,305.36702566895656,345026199.3519598,3.184509468013961
1e-06,1.05,0.8,1e-05,1.2464e-05,8.34718e-05,3.30097e-07,3.23118e-14,0.783719,0.231449,0.29863978014131715,6.697031450577664,1.2464,252.87051987749058,411148545.69470197,2.678812580231066
1e-06,1.1,0.8,1e-05,1.70177e-05,9.72838e-05,4.62569e-07,3.24996e-14,0.783376,0.268037,0.3498568106920166,5.716624455713756,1.70177,210.31197507831263,476411945.15511966,2.2866497822855028
1e-06,1.15,0.8,1e-05,2.22123e-05,0.000110479,6.24479e-07,3.26448e-14,0.783388,0.304556,0.4021089980901348,4.973775790890632,2.22123,176.9138754065389,538624190.0042121,1.989510316356253
1e-06,1.2,0.8,1e-05,2.80121e-05,0.000123157,8.20091e-07,3.27619e-14,0.783733,0.340937,0.45490065526117074,4.396564341837991,2.8012099999999998,150.17479767489218,598287807.6780819,1.7586257367351965
1e-06,1.25,0.8,1e-05,3.45113e-05,0.000135621,1.06007e-06,3.28616e-14,0.783528,0.377797,0.5089374064488539,3.9297563406768212,3.45113,127.93589102606431,656838149.6051908,1.5719025362707286
1e-06,1.3,0.8,1e-05,4.15456e-05,0.00014759,1.34817e-06,3.29474e-14,0.783839,0.414346,0.5629866522122096,3.5524820919664175,4.154559999999999,109.47432445463107,712944816.6147505,1.420992836786567
1e-06,1.35,0.8,1e-05,4.91194e-05,0.000159144,1.69749e-06,3.3024e-14,0.784418,0.450765,0.6172950284019505,3.239941855967296,4.9119399999999995,93.7525405157026,766974147.9958998,1.2959767423869184
1e-06,1.4,0.8,1e-05,5.74234e-05,0.000170595,2.13792e-06,3.30962e-14,0.78409,0.48792,0.673213165684809,2.9708272237450237,5.7423399999999996,79.79484732824427,820367217.8909326,1.1883308894980096
1e-06,1.45,0.8,1e-05,6.65685e-05,0.00018203,2.71254e-06,3.31671e-14,0.782395,0.526154,0.7314014173487887,2.7344765166707976,6.6568499999999995,67.1068445073621,873485299.9212384,1.0937906066683192
1e-06,1.5,0.8,1e-05,7.61256e-05,0.000192824,3.44978e-06,3.32358e-14,0.781507,0.563871,0.7895863585445795,2.5329718255094216,7.612559999999998,55.8945787847341,923368558.8056141,1.0131887302037685
1e-06,1.55,0.8,1e-05,8.55761e-05,0.000202409,4.37618e-06,3.33019e-14,0.783473,0.599561,0.8455760366386871,2.365251512980844,8.55761,46.252439342074595,967343991.6727707,0.9461006051923375
1e-06,1.6,0.8,1e-05,9.62359e-05,0.000212218,5.7642e-06,3.33771e-14,0.78222,0.63771,0.9069532273416958,2.2051853830015617,9.623589999999998,36.816557371361164,1011937637.274534,0.8820741532006248
1e-06,1.65,0.8,1e-05,0.000106086,0.000220053,7.55102e-06,3.34509e-14,0.786156,0.6721,0.9641859006693841,2.0742887845710083,10.6086,29.14215562930571,1046982971.8244007,0.8297155138284035
1e-06,1.7,0.8,1e-05,0.000117494,0.000227956,1.05023e-05,3.35434e-14,0.785362,0.710078,1.0308480583972346,1.9401501353260593,11.749399999999998,21.705340734886644,1081593523.8364654,0.7760600541304237
1e-06,1.75,0.8,1e-05,0.000129937,0.000234805,1.52873e-05,3.36576e-14,0.782095,0.749987,1.1067651881348353,1.8070680406658612,12.993699999999999,15.359481399593129,1110310194.8057046,0.7228272162663445
1e-06,1.8,0.8,1e-05,0.000141101,0.000238813,2.15191e-05,3.37786e-14,0.784594,0.785702,1.1816860891157517,1.692496863948519,14.1101,11.097722488394032,1125217428.3305051,0.6769987455794076
1e-06,0.3,1.2,1e-05,3.09143e-12,8.36031e-11,9.94326e-14,1.67226e-14,0.785312,0.0374443,0.07395491315513421,27.0435041388613,3.0914299999999995e-07,840.8017088962774,795.6804936317341,16.22610248331678
1e-06,0.35,1.2,1e-05,1.31039e-11,3.5371e-10,4.21495e-13,1.66976e-14,0.781897,0.0374451,0.07409403183398829,26.992727355977994,1.31039e-06,839.1795869464644,3371.4243317024184,16.195636413586797
1e-06,0.4,1.2,1e-05,5.00436e-11,1.34605e-09,1.60958e-12,1.68744e-14,0.782174,0.0374485,0.07435622748040563,26.897545340463115,5.00436e-06,836.2740590713104,12695.5928002682,16.13852720427787
1e-06,0.45,1.2,1e-05,1.91846e-10,5.12454e-09,6.16917e-12,1.73559e-14,0.782061,0.0374613,0.07487345205618455,26.711737539484794,1.91846e-05,830.6692796599867,46992.42747838725,16.027042523690877
